feed,title,long_url,short_url
ArXiv:cs.CR,FLAP -- A Federated Learning Framework for Attribute-based Access Control Policies,https://arxiv.org/abs/2010.09767v1,
ArXiv:cs.CR,What breach? Measuring online awareness of security incidents by studying real-world browsing behavior,https://arxiv.org/abs/2010.09843v1,
ArXiv:cs.CR,(How) Do people change their passwords after a breach?,https://arxiv.org/abs/2010.09853v1,
ArXiv:cs.CR,On the Sample Complexity of Privately Learning Unbounded High-Dimensional Gaussians,https://arxiv.org/abs/2010.09929v1,
ArXiv:cs.CR,Non-Stochastic Private Function Evaluation,https://arxiv.org/abs/2010.09968v1,
ArXiv:cs.CR,Collusion attack and counterattack on the quantum key agreement via non-maximally entangled cluster states,https://arxiv.org/abs/2010.10002v1,
ArXiv:cs.CR,How Did That Get In My Phone? Unwanted App Distribution on Android Devices,https://arxiv.org/abs/2010.10088v1,
ArXiv:cs.CR,Image Obfuscation for Privacy-Preserving Machine Learning,https://arxiv.org/abs/2010.10139v1,
ArXiv:cs.CR,Constructing feature variation coefficients to evaluate feature learning capabilities of convolutional layers in steganographic detection algorithms of spatial domain,https://arxiv.org/abs/2010.10140v1,
ArXiv:cs.CR,Exploring HTTPS Security Inconsistencies: A Cross-Regional Perspective,https://arxiv.org/abs/2010.10170v1,
ArXiv:cs.CR,On the lightweight authenticated semi-quantum key distribution protocol without Trojan horse attack,https://arxiv.org/abs/2010.10236v1,
ArXiv:cs.CR,Leveraging Technology for Healthcare and Retaining Access to Personal Health Data to Enhance Personal Health and Well-being,https://arxiv.org/abs/2010.10285v1,
ArXiv:cs.CR,Adaptive Traffic Fingerprinting: Large-scale Inference under Realistic Assumptions,https://arxiv.org/abs/2010.10294v1,
ArXiv:cs.CR,DLWIoT: Deep Learning-based Watermarking for Authorized IoT Onboarding,https://arxiv.org/abs/2010.10334v1,
ArXiv:cs.CR,Monitoring Large Crowds With WiFi: A Privacy-Preserving Approach,https://arxiv.org/abs/2010.10370v1,
ArXiv:cs.CR,A Novel Demodulation Scheme for Secure and Reliable UWB Distance Bounding,https://arxiv.org/abs/2010.10387v1,
ArXiv:cs.CR,PIE: A Dynamic TCB for Remote Systems with a Platform Isolation Environment,https://arxiv.org/abs/2010.10416v1,
ArXiv:cs.CR,Snap-and-Chat Protocols: System Aspects,https://arxiv.org/abs/2010.10447v1,
ArXiv:cs.CR,Key Event Receipt Infrastructure (KERI),https://arxiv.org/abs/1907.02143v12,
ArXiv:cs.CR,Semi-Quantum Money,https://arxiv.org/abs/1908.08889v6,
ArXiv:cs.CR,Efficient Privacy-Preserving Stochastic Nonconvex Optimization,https://arxiv.org/abs/1910.13659v2,
ArXiv:cs.CR,Black-Box Certification with Randomized Smoothing: A Functional Optimization Based Framework,https://arxiv.org/abs/2002.09169v2,
ArXiv:cs.CR,Succinct Blind Quantum Computation Using a Random Oracle,https://arxiv.org/abs/2004.12621v5,
ArXiv:cs.CR,Privately Connecting Mobility to Infectious Diseases via Applied Cryptography,https://arxiv.org/abs/2005.02061v2,
ArXiv:cs.CR,Adversarial Item Promotion: Vulnerabilities at the Core of Top-N Recommenders that Use Images to Address Cold Start,https://arxiv.org/abs/2006.01888v3,
ArXiv:cs.CR,Locally Private Graph Neural Networks,https://arxiv.org/abs/2006.05535v4,
ArXiv:cs.CR,Dataset-Level Attribute Leakage in Collaborative Learning,https://arxiv.org/abs/2006.07267v2,
ArXiv:cs.CR,Hermes Attack: Steal DNN Models with Lossless Inference Accuracy,https://arxiv.org/abs/2006.12784v2,
ArXiv:cs.CR,Bit Error Robustness for Energy-Efficient DNN Accelerators,https://arxiv.org/abs/2006.13977v2,
ArXiv:cs.CR,Adversarial Immunization for Improving Certifiable Robustness on Graphs,https://arxiv.org/abs/2007.09647v3,
ArXiv:cs.CR,Framework for a DLT Based COVID-19 Passport,https://arxiv.org/abs/2008.01120v5,
ArXiv:cs.CR,A Comprehensive Survey on Local Differential Privacy Toward Data Statistics and Analysis in Crowdsensing,https://arxiv.org/abs/2010.05253v2,
ArXiv:cs.CR,KaFHCa: Key-establishment via Frequency Hopping Collisions,https://arxiv.org/abs/2010.09642v2,
