feed,title,long_url,short_url
ExploitDB,[webapps] WordPress Plugin Supsystic Backup 2.3.9 - Local File Inclusion,https://www.exploit-db.com/exploits/49545,https://j.mp/3jveYw8
ExploitDB,[webapps] WordPress Plugin Supsystic Contact Form 1.7.5 - Multiple Vulnerabilities,https://www.exploit-db.com/exploits/49544,https://j.mp/36TqFHZ
ExploitDB,[webapps] WordPress Plugin Supsystic Data Tables Generator 1.9.96 - Multiple Vulnerabilities,https://www.exploit-db.com/exploits/49543,https://j.mp/3rpnIH8
ExploitDB,[webapps] WordPress Plugin Supsystic Digital Publications 1.6.9 - Multiple Vulnerabilities,https://www.exploit-db.com/exploits/49542,https://j.mp/3oXWVjt
ExploitDB,[local] Microsoft Internet Explorer 11 32-bit - Use-After-Free,https://www.exploit-db.com/exploits/49541,https://j.mp/36UFZEl
ExploitDB,[webapps] WordPress Plugin Supsystic Membership 1.4.7 - 'sidx' SQL injection,https://www.exploit-db.com/exploits/49540,https://j.mp/39ZVLzL
ExploitDB,[webapps] WordPress Plugin Supsystic Newsletter 1.5.5 - 'sidx' SQL injection,https://www.exploit-db.com/exploits/49539,https://j.mp/3tELVv5
ExploitDB,[webapps] Alt-N MDaemon webmail 20.0.0 - 'file name' Stored Cross Site Scripting (XSS),https://www.exploit-db.com/exploits/49537,https://j.mp/2YSShc3
ExploitDB,[webapps] Alt-N MDaemon webmail 20.0.0 - 'Contact name' Stored Cross Site Scripting (XSS),https://www.exploit-db.com/exploits/49536,https://j.mp/3cUAUj8
ExploitDB,[local] AMD Fuel Service - 'Fuel.service' Unquote Service Path,https://www.exploit-db.com/exploits/49535,https://j.mp/3oXWPs7
ExploitDB,[webapps] YetiShare File Hosting Script 5.1.0 - 'url' Server-Side Request Forgery,https://www.exploit-db.com/exploits/49534,https://j.mp/3p094Eo
ExploitDB,[webapps] WordPress Plugin Supsystic Pricing Table 1.8.7 - Multiple Vulnerabilities,https://www.exploit-db.com/exploits/49533,https://j.mp/3pZixgR
ExploitDB,[webapps] WordPress Plugin Supsystic Ultimate Maps 1.1.12 - 'sidx' SQL injection,https://www.exploit-db.com/exploits/49532,https://j.mp/3d4avjd
