feed,title,long_url,short_url
NVD-NIST,"CVE-2019-19343 (jboss-remoting, jboss_enterprise_application_platform, undertow)",https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-19343,https://j.mp/3srch2p
NVD-NIST,CVE-2019-19352 (openshift_container_platform),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-19352,https://j.mp/3fiMwOb
NVD-NIST,CVE-2019-19353 (openshift_container_platform),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-19353,https://j.mp/3wdHbOi
NVD-NIST,CVE-2020-10579 (automatic_device_management),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-10579,https://j.mp/3suh6Il
NVD-NIST,CVE-2020-10584 (automatic_device_management),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-10584,https://j.mp/3tUkuN5
NVD-NIST,"CVE-2020-15809 (diva_firmware, dsos, hmp300_firmware, hmp350_firmware, hmp400_firmware, hmp400w_firmware)",https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-15809,https://j.mp/3co7KIG
NVD-NIST,CVE-2020-19626 (craft_cms),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-19626,https://j.mp/3dcY7eP
NVD-NIST,CVE-2020-24994 (libass),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24994,https://j.mp/3css4bC
NVD-NIST,CVE-2020-28503 (copy-props),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-28503,https://j.mp/3tWCUMZ
NVD-NIST,"CVE-2020-36283 (omnikey_5127_firmware, omnikey_5427_firmware)",https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-36283,https://j.mp/31q8438
NVD-NIST,CVE-2020-7839 (maepsbroker),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7839,https://j.mp/31jZHpY
NVD-NIST,CVE-2020-9206 (eudc660_firmware),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-9206,https://j.mp/3tYZCnI
NVD-NIST,CVE-2020-9212 (usg9500_firmware),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-9212,https://j.mp/39glkMk
NVD-NIST,CVE-2021-20219 (linux_kernel),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-20219,https://j.mp/2NVsKwP
NVD-NIST,CVE-2021-20222 (keycloak),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-20222,https://j.mp/31pfQKS
NVD-NIST,CVE-2021-20227 (sqlite),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-20227,https://j.mp/3lUYe2M
NVD-NIST,CVE-2021-21338 (typo3),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21338,https://j.mp/31jZHX0
