feed,title,long_url,short_url
ArXiv:cs.CR,Efficiently Constructing Adversarial Examples by Feature Watermarking,https://arxiv.org/abs/2009.05107v1,
ArXiv:cs.CR,Review and Critical Analysis of Privacy-preserving Infection Tracking and Contact Tracing,https://arxiv.org/abs/2009.05126v1,
ArXiv:cs.CR,OCR Graph Features for Manipulation Detection in Documents,https://arxiv.org/abs/2009.05158v1,
ArXiv:cs.CR,STEP-GAN: A Step-by-Step Training for Multi Generator GANs with application to Cyber Security in Power Systems,https://arxiv.org/abs/2009.05184v1,
ArXiv:cs.CR,Improving Robustness to Model Inversion Attacks via Mutual Information Regularization,https://arxiv.org/abs/2009.05241v1,
ArXiv:cs.CR,HECTOR-V: A Heterogeneous CPU Architecture for a Secure RISC-V Execution Environment,https://arxiv.org/abs/2009.05262v1,
ArXiv:cs.CR,A Smart Home System based on Internet of Things,https://arxiv.org/abs/2009.05328v1,
ArXiv:cs.CR,Efficient Privacy-Preserving Computation Based on Additive Secret Sharing,https://arxiv.org/abs/2009.05356v1,
ArXiv:cs.CR,Multi-Central Differential Privacy,https://arxiv.org/abs/2009.05401v1,
ArXiv:cs.CR,Defending Against Malicious Reorgs in Tezos Proof-of-Stake,https://arxiv.org/abs/2009.05413v1,
ArXiv:cs.CR,Smart Jamming Attacks in 5G New Radio: A Review,https://arxiv.org/abs/2009.05531v1,
ArXiv:cs.CR,Federated Model Distillation with Noise-Free Differential Privacy,https://arxiv.org/abs/2009.05537v1,
ArXiv:cs.CR,Graviton: interchain swaps and wrapped tokens liquidity incentivisation solution,https://arxiv.org/abs/2009.05540v1,
ArXiv:cs.CR,Accelerating 2PC-based ML with Limited Trusted Hardware,https://arxiv.org/abs/2009.05566v1,
ArXiv:cs.CR,Steganography using a 3 player game,https://arxiv.org/abs/1907.06956v2,
ArXiv:cs.CR,STITCHER: Correlating Digital Forensic Evidence on Internet-of-Things Devices,https://arxiv.org/abs/2003.07242v2,
ArXiv:cs.CR,Inverting Gradients -- How easy is it to break privacy in federated learning?,https://arxiv.org/abs/2003.14053v2,
ArXiv:cs.CR,The Discrete Gaussian for Differential Privacy,https://arxiv.org/abs/2004.00010v4,
ArXiv:cs.CR,Quantum Copy-Protection from Hidden Subspaces,https://arxiv.org/abs/2004.09674v5,
ArXiv:cs.CR,Natural Backdoor Attack on Text Data,https://arxiv.org/abs/2006.16176v3,
ArXiv:cs.CR,Multitask Learning Strengthens Adversarial Robustness,https://arxiv.org/abs/2007.07236v2,
ArXiv:cs.CR,Formal Analysis of EDHOC Key Establishment for Constrained IoT Devices,https://arxiv.org/abs/2007.11427v2,
ArXiv:cs.CR,An Energy Efficient Authentication Scheme using Chebyshev Chaotic Map for Smart Grid Environment,https://arxiv.org/abs/2008.11366v2,
ArXiv:cs.CR,A brief history on Homomorphic learning: A privacy-focused approach to machine learning,https://arxiv.org/abs/2009.04587v2,
