feed,title,long_url,short_url
ArXiv:cs.CR,"On Primes, Log-Loss Scores and (No) Privacy",https://arxiv.org/abs/2009.08559v1,
ArXiv:cs.CR,Higher Rates and Information-Theoretic Analysis for the RLWE Channel,https://arxiv.org/abs/2009.08681v1,
ArXiv:cs.CR,The Hidden Vulnerability of Watermarking for Deep Neural Networks,https://arxiv.org/abs/2009.08697v1,
ArXiv:cs.CR,A Framework of Randomized Selection Based Certified Defenses Against Data Poisoning Attacks,https://arxiv.org/abs/2009.08739v1,
ArXiv:cs.CR,The Boon and Bane of Cross-Signing: Shedding Light on a Common Practice in Public Key Infrastructures,https://arxiv.org/abs/2009.08772v1,
ArXiv:cs.CR,Physics-Informed Neural Networks for Securing Water Distribution Systems,https://arxiv.org/abs/2009.08842v1,
ArXiv:cs.CR,An Enhanced Convolutional Neural Network in Side-Channel Attacks and Its Visualization,https://arxiv.org/abs/2009.08898v1,
ArXiv:cs.CR,Bounded Model Checking for Hyperproperties,https://arxiv.org/abs/2009.08907v1,
ArXiv:cs.CR,The Audio Auditor: User-Level Membership Inference in Internet of Things Voice Services,https://arxiv.org/abs/1905.07082v5,
ArXiv:cs.CR,Toward Optimal Adversarial Policies in the Multiplicative Learning System with a Malicious Expert,https://arxiv.org/abs/2001.00543v2,
ArXiv:cs.CR,Differential Privacy for Eye Tracking with Temporal Correlations,https://arxiv.org/abs/2002.08972v2,
ArXiv:cs.CR,Estimating g-Leakage via Machine Learning,https://arxiv.org/abs/2005.04399v2,
ArXiv:cs.CR,AI Forensics: Did the Artificial Intelligence System Do It? Why?,https://arxiv.org/abs/2005.13635v2,
