feed,title,long_url,short_url
ArXiv:cs.CR,Metadata-Based Detection of Child Sexual Abuse Material,https://arxiv.org/abs/2010.02387v1,
ArXiv:cs.CR,BVOT: Self-Tallying Boardroom Voting with Oblivious Transfer,https://arxiv.org/abs/2010.02421v1,
ArXiv:cs.CR,"A Panda? No, It's a Sloth: Slowdown Attacks on Adaptive Multi-Exit Neural Network Inference",https://arxiv.org/abs/2010.02432v1,
ArXiv:cs.CR,Downscaling Attacks: What You See is Not What You Get,https://arxiv.org/abs/2010.02456v1,
ArXiv:cs.CR,Adversarial Boot Camp: label free certified robustness in one epoch,https://arxiv.org/abs/2010.02508v1,
ArXiv:cs.CR,Secure Collaborative Training and Inference for XGBoost,https://arxiv.org/abs/2010.02524v1,
ArXiv:cs.CR,PCAL: A Privacy-preserving Intelligent Credit Risk Modeling Framework Based on Adversarial Learning,https://arxiv.org/abs/2010.02529v1,
ArXiv:cs.CR,Profit lag and alternate network mining,https://arxiv.org/abs/2010.02671v1,
ArXiv:cs.CR,InstaHide: Instance-hiding Schemes for Private Distributed Learning,https://arxiv.org/abs/2010.02772v1,
ArXiv:cs.CR,KRNC: New Foundations for Permissionless Byzantine Consensus and Global Monetary Stability,https://arxiv.org/abs/1909.07433v4,
ArXiv:cs.CR,Improved Extension Protocols for Byzantine Broadcast and Agreement,https://arxiv.org/abs/2002.11321v3,
ArXiv:cs.CR,Confusing and Detecting ML Adversarial Attacks with Injected Attractors through Watermarking,https://arxiv.org/abs/2003.02732v3,
ArXiv:cs.CR,Dynamic Anomaly Detection with High-fidelity Simulators: A Convex Optimization Approach,https://arxiv.org/abs/2004.13927v3,
ArXiv:cs.CR,Stealing Links from Graph Neural Networks,https://arxiv.org/abs/2005.02131v2,
ArXiv:cs.CR,BeCAPTCHA: Behavioral Bot Detection using Touchscreen and Mobile Sensors benchmarked on HuMIdb,https://arxiv.org/abs/2005.13655v2,
ArXiv:cs.CR,"Federated Learning and Differential Privacy: Software tools analysis, the Sherpa.ai FL framework and methodological guidelines for preserving data privacy",https://arxiv.org/abs/2007.00914v2,
ArXiv:cs.CR,Intrinsic Certified Robustness of Bagging against Data Poisoning Attacks,https://arxiv.org/abs/2008.04495v5,
ArXiv:cs.CR,CROW: Code Diversification for WebAssembly,https://arxiv.org/abs/2008.07185v2,
ArXiv:cs.CR,Decentralized Custody Scheme with Game-Theoretic Security,https://arxiv.org/abs/2008.10895v2,
ArXiv:cs.CR,Perceptual Deep Neural Networks: Adversarial Robustness through Input Recreation,https://arxiv.org/abs/2009.01110v3,
ArXiv:cs.CR,A General Framework for the Security Analysis of Blockchain Protocols,https://arxiv.org/abs/2009.09480v2,
ArXiv:cs.CR,Torchattacks : A Pytorch Repository for Adversarial Attacks,https://arxiv.org/abs/2010.01950v2,
