feed,title,long_url,short_url
ArXiv:cs.CR,"Blockchain Networks: Data Structures of Bitcoin, Monero, Zcash, Ethereum, Ripple and Iota",https://arxiv.org/abs/2103.08712v1,
ArXiv:cs.CR,A Central Limit Theorem for Differentially Private Query Answering,https://arxiv.org/abs/2103.08721v1,
ArXiv:cs.CR,Embedding Code Contexts for Cryptographic API Suggestion:New Methodologies and Comparisons,https://arxiv.org/abs/2103.08747v1,
ArXiv:cs.CR,One-Time Pads from the Digits of Pi,https://arxiv.org/abs/2103.08783v1,
ArXiv:cs.CR,DDUO: General-Purpose Dynamic Analysis for Differential Privacy,https://arxiv.org/abs/2103.08805v1,
ArXiv:cs.CR,EX-RAY: Distinguishing Injected Backdoor from Natural Features in Neural Networks by Examining Differential Feature Symmetry,https://arxiv.org/abs/2103.08820v1,
ArXiv:cs.CR,Blockchain-assisted Undisclosed IIoT Vulnerabilities Trusted Sharing Protection with Dynamic Token,https://arxiv.org/abs/2103.08908v1,
ArXiv:cs.CR,Tight Bounds for Inverting Permutations via Compressed Oracle Arguments,https://arxiv.org/abs/2103.08975v1,
ArXiv:cs.CR,SoK: Privacy-Preserving Collaborative Tree-based Model Learning,https://arxiv.org/abs/2103.08987v1,
ArXiv:cs.CR,The Influence of Dropout on Membership Inference in Differentially Private Models,https://arxiv.org/abs/2103.09008v1,
ArXiv:cs.CR,EtherSolve: Computing an Accurate Control-Flow Graph from Ethereum Bytecode,https://arxiv.org/abs/2103.09113v1,
ArXiv:cs.CR,Privacy-Preserving Gradient Boosting Decision Trees,https://arxiv.org/abs/1911.04209v4,
ArXiv:cs.CR,"Cybersecurity in Robotics: Challenges, Quantitative Modeling, and Practice",https://arxiv.org/abs/2103.05789v2,
