feed,title,long_url,short_url
ArXiv:cs.CR,"An Overview of UPnP-based IoT Security: Threats, Vulnerabilities, and Prospective Solutions",https://arxiv.org/abs/2011.02587v1,
ArXiv:cs.CR,Towards a Theory of Special-purpose Program Obfuscation,https://arxiv.org/abs/2011.02607v1,
ArXiv:cs.CR,Knowledge-Base Practicality for Cybersecurity Research Ethics Evaluation,https://arxiv.org/abs/2011.02661v1,
ArXiv:cs.CR,Black-Box Approach to Post-Quantum Zero-Knowledge in Constant Round,https://arxiv.org/abs/2011.02670v1,
ArXiv:cs.CR,Tracking Counterfeit Cryptocurrency End-to-end,https://arxiv.org/abs/2011.02673v1,
ArXiv:cs.CR,FederBoost: Private Federated Learning for GBDT,https://arxiv.org/abs/2011.02796v1,
ArXiv:cs.CR,Lessons Learnt from a 2FA roll out within a higher education organisation,https://arxiv.org/abs/2011.02901v1,
ArXiv:cs.CR,Pseudo Random Number Generation through Reinforcement Learning and Recurrent Neural Networks,https://arxiv.org/abs/2011.02909v1,
ArXiv:cs.CR,Joint optimisation of privacy and cost of in-app mobile user profiling and targeted ads,https://arxiv.org/abs/2011.02959v1,
ArXiv:cs.CR,Using Five Cards to Encode Each Integer in $\mathbb{Z}/6\mathbb{Z}$,https://arxiv.org/abs/2011.02980v1,
ArXiv:cs.CR,Deep-Dup: An Adversarial Weight Duplication Attack Framework to Crush Deep Neural Network in Multi-Tenant FPGA,https://arxiv.org/abs/2011.03006v1,
ArXiv:cs.CR,Towards Dark Jargon Interpretation in Underground Forums,https://arxiv.org/abs/2011.03011v1,
ArXiv:cs.CR,Training Transformers for Information Security Tasks: A Case Study on Malicious URL Prediction,https://arxiv.org/abs/2011.03040v1,
ArXiv:cs.CR,Multi-level Chaotic Maps for 3D Textured Model Encryption,https://arxiv.org/abs/1709.08364v2,
ArXiv:cs.CR,BDoS: Blockchain Denial of Service,https://arxiv.org/abs/1912.07497v4,
ArXiv:cs.CR,The SPECIAL-K Personal Data Processing Transparency and Compliance Platform,https://arxiv.org/abs/2001.09461v2,
ArXiv:cs.CR,Demystifying the Role of zk-SNARKs in Zcash,https://arxiv.org/abs/2008.00881v2,
ArXiv:cs.CR,A Differentially Private Framework for Spatial Crowdsourcing with Historical Data Learning,https://arxiv.org/abs/2008.03475v3,
ArXiv:cs.CR,Impersonation-as-a-Service: Characterizing the Emerging Criminal Infrastructure for User Impersonation at Scale,https://arxiv.org/abs/2009.04344v2,
ArXiv:cs.CR,What breach? Measuring online awareness of security incidents by studying real-world browsing behavior,https://arxiv.org/abs/2010.09843v3,
