feed,title,long_url,short_url
ArXiv:cs.CR,Byzantine-Robust and Privacy-Preserving Framework for FedML,https://arxiv.org/abs/2105.02295v1,
ArXiv:cs.CR,Performance Analysis of Zero-Trust multi-cloud,https://arxiv.org/abs/2105.02334v1,
ArXiv:cs.CR,Security Vulnerability Detection Using Deep Learning Natural Language Processing,https://arxiv.org/abs/2105.02388v1,
ArXiv:cs.CR,Attestation Waves: Platform Trust via Remote Power Analysis,https://arxiv.org/abs/2105.02435v1,
ArXiv:cs.CR,Remote Attestation: A Literature Review,https://arxiv.org/abs/2105.02466v1,
ArXiv:cs.CR,Honeyboost: Boosting honeypot performance with data fusion and anomaly detection,https://arxiv.org/abs/2105.02526v1,
ArXiv:cs.CR,Analysis and Improvement of Heterogeneous Hardware Support in Docker Images,https://arxiv.org/abs/2105.02606v1,
ArXiv:cs.CR,How UAVs' Highly Dynamic 3D Movement Improves Network Security?,https://arxiv.org/abs/2105.02608v1,
ArXiv:cs.CR,Exploiting Partial Order of Keys to Verify Security of a Vehicular Group Protocol,https://arxiv.org/abs/2105.02664v1,
ArXiv:cs.CR,Cyclic Arbitrage in Decentralized Exchange Markets,https://arxiv.org/abs/2105.02784v1,
ArXiv:cs.CR,Holistic Privacy and Usability of a Cryptocurrency Wallet,https://arxiv.org/abs/2105.02793v1,
ArXiv:cs.CR,Dynamic Defense Approach for Adversarial Robustness in Deep Neural Networks via Stochastic Ensemble Smoothed Model,https://arxiv.org/abs/2105.02803v1,
ArXiv:cs.CR,SmartScan: An approach to detect Denial of Service Vulnerability in Ethereum Smart Contracts,https://arxiv.org/abs/2105.02852v1,
ArXiv:cs.CR,Membership Inference Attacks on Deep Regression Models for Neuroimaging,https://arxiv.org/abs/2105.02866v1,
ArXiv:cs.CR,DeepObfuscator: Obfuscating Intermediate Representations with Privacy-Preserving Adversarial Learning on Smartphones,https://arxiv.org/abs/1909.04126v2,
ArXiv:cs.CR,Discovering ePassport Vulnerabilities using Bisimilarity,https://arxiv.org/abs/2002.07309v4,
ArXiv:cs.CR,Adversarial Attack on Large Scale Graph,https://arxiv.org/abs/2009.03488v2,
ArXiv:cs.CR,An Evasion Attack against Stacked Capsule Autoencoder,https://arxiv.org/abs/2010.07230v4,
ArXiv:cs.CR,Diagnosing Vulnerability of Variational Auto-Encoders to Adversarial Attacks,https://arxiv.org/abs/2103.06701v3,
ArXiv:cs.CR,From Fairness to Full Security in Multiparty Computation,https://arxiv.org/abs/2105.00962v2,
ArXiv:cs.CR,Effects of Quantization on the Multiple-Round Secret-Key Capacity,https://arxiv.org/abs/2105.01350v2,
ArXiv:cs.CR,On the Communication Complexity of Key-Agreement Protocols,https://arxiv.org/abs/2105.01958v2,
