feed,title,long_url,short_url
ArXiv:cs.CR,A method based on encryption and node rating for securing the RPL protocol communications in the IoT ecosystem,https://arxiv.org/abs/2012.02242v1,
ArXiv:cs.CR,A Novel Approach to Radiometric Identification,https://arxiv.org/abs/2012.02256v1,
ArXiv:cs.CR,Cross-Layer Coordinated Attacks on Cyber-Physical Systems: A LQG Game Framework with Controlled Observations,https://arxiv.org/abs/2012.02384v1,
ArXiv:cs.CR,LSB Steganography Using Pixel Locator Sequence with AES,https://arxiv.org/abs/2012.02494v1,
ArXiv:cs.CR,Threats to the information system in the physical environment and cyberspace,https://arxiv.org/abs/2012.02511v1,
ArXiv:cs.CR,Automating Seccomp Filter Generation for Linux Applications,https://arxiv.org/abs/2012.02554v1,
ArXiv:cs.CR,TrollHunter [Evader]: Automated Detection [Evasion] of TwitterTrolls During the COVID-19 Pandemic,https://arxiv.org/abs/2012.02586v1,
ArXiv:cs.CR,TrollHunter2020: Real-Time Detection of TrollingNarratives on Twitter During the 2020 US Elections,https://arxiv.org/abs/2012.02606v1,
ArXiv:cs.CR,A Survey on Blockchain & Cloud Integration,https://arxiv.org/abs/2012.02644v1,
ArXiv:cs.CR,Unleashing the Tiger: Inference Attacks on Split Learning,https://arxiv.org/abs/2012.02670v1,
ArXiv:cs.CR,A Minimax Game for Resilient-by-design Adaptive Traffic Control Systems,https://arxiv.org/abs/2012.02675v1,
ArXiv:cs.CR,ESCAPED: Efficient Secure and Private Dot Product Framework for Kernel-based Machine Learning Algorithms with Applications in Healthcare,https://arxiv.org/abs/2012.02688v1,
ArXiv:cs.CR,Efficient Sealable Protection Keys for RISC-V,https://arxiv.org/abs/2012.02715v1,
ArXiv:cs.CR,Dragonblood is Still Leaking: Practical Cache-based Side-Channel in the Wild,https://arxiv.org/abs/2012.02745v1,
ArXiv:cs.CR,Equilibrium of Blockchain Miners with Dynamic Asset Allocation,https://arxiv.org/abs/2006.08016v2,
ArXiv:cs.CR,Hardware Implementation of Keyless Encryption Scheme for Internet of Things Based on Image of Memristors,https://arxiv.org/abs/2007.05596v2,
ArXiv:cs.CR,Actor-based Risk Analysis for Blockchains in Smart Mobility,https://arxiv.org/abs/2007.09098v2,
ArXiv:cs.CR,The Limits of Pan Privacy and Shuffle Privacy for Learning and Estimation,https://arxiv.org/abs/2009.08000v3,
ArXiv:cs.CR,Delegated RingCT: faster anonymous transactions,https://arxiv.org/abs/2011.14159v2,
ArXiv:cs.CR,Robust and Private Learning of Halfspaces,https://arxiv.org/abs/2011.14580v1,
