feed,title,long_url,short_url
NVD-NIST,CVE-2020-27841 (openjpeg),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-27841,https://j.mp/398P0tK
NVD-NIST,CVE-2020-27842 (openjpeg),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-27842,https://j.mp/3njWzml
NVD-NIST,CVE-2020-27845 (openjpeg),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-27845,https://j.mp/38oYlOZ
NVD-NIST,CVE-2020-28851 (go),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-28851,https://j.mp/2XkTOHa
NVD-NIST,CVE-2020-28852 (go),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-28852,https://j.mp/2Leo7wD
NVD-NIST,CVE-2020-29437 (orangehrm),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-29437,https://j.mp/2XloWWU
NVD-NIST,CVE-2020-35219 (dsl-n17u_firmware),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-35219,https://j.mp/397FiIg
NVD-NIST,CVE-2020-35488 (nxlog),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-35488,https://j.mp/3bhqsS0
NVD-NIST,CVE-2020-36066 (gjson),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-36066,https://j.mp/3s7ad02
NVD-NIST,CVE-2021-21494 (mk-auth),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21494,https://j.mp/3rXea7c
NVD-NIST,CVE-2021-3021 (ispconfig),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-3021,https://j.mp/3s6hBsa
