feed,title,long_url,short_url
PacketstormSecurity,Microsoft October 2020 Patch Tuesday Fixes 87 Vulnerabilities,https://packetstormsecurity.com/news/view/31662/Microsoft-October-2020-Patch-Tuesday-Fixes-87-Vulnerabilities.html,https://j.mp/2STBPFu
PacketstormSecurity,Five Eyes Renews Calls For Backdoors In Security Products,https://packetstormsecurity.com/news/view/31659/Five-Eyes-Renews-Calls-For-Backdoors-In-Security-Products.html,https://j.mp/34WxczU
PacketstormSecurity,Authentication Bug Opens Android Smart-TV Box To Data Theft,https://packetstormsecurity.com/news/view/31660/Authentication-Bug-Opens-Android-Smart-TV-Box-To-Data-Theft.html,https://j.mp/3dn7nwK
PacketstormSecurity,London's Hackney Council Hit By Hack Attack,https://packetstormsecurity.com/news/view/31661/Londons-Hackney-Council-Hit-By-Hack-Attack.html,https://j.mp/3dmY0wY
PacketstormSecurity,Red Hat Security Advisory 2020-4246-01,https://packetstormsecurity.com/files/159541/RHSA-2020-4246-01.txt,https://j.mp/3nNAHS4
PacketstormSecurity,Red Hat Security Advisory 2020-4247-01,https://packetstormsecurity.com/files/159540/RHSA-2020-4247-01.txt,https://j.mp/3nGJrJs
PacketstormSecurity,Red Hat Security Advisory 2020-4244-01,https://packetstormsecurity.com/files/159539/RHSA-2020-4244-01.txt,https://j.mp/371Dd0R
PacketstormSecurity,Red Hat Security Advisory 2020-4245-01,https://packetstormsecurity.com/files/159538/RHSA-2020-4245-01.txt,https://j.mp/3jZA8ly
PacketstormSecurity,Red Hat Security Advisory 2020-4236-01,https://packetstormsecurity.com/files/159537/RHSA-2020-4236-01.txt,https://j.mp/3nOOA2k
PacketstormSecurity,Red Hat Security Advisory 2020-4235-01,https://packetstormsecurity.com/files/159536/RHSA-2020-4235-01.txt,https://j.mp/2STWDg1
PacketstormSecurity,Red Hat Security Advisory 2020-4220-01,https://packetstormsecurity.com/files/159535/RHSA-2020-4220-01.txt,https://j.mp/3j0vF0B
PacketstormSecurity,Kubernetes AWS IAM Integration Issues,https://packetstormsecurity.com/files/159542/GS20201013202524.txt,https://j.mp/33V7i0b
PacketstormSecurity,xls2csv 0.95 Overflow / Memory Leak,https://packetstormsecurity.com/files/159534/xls2csv095-overflow.zip,https://j.mp/2STC5UY
PacketstormSecurity,Battle.Net 1.27.1.12428 Insecure File Permissions,https://packetstormsecurity.com/files/159533/battlenet127112428-insecure.txt,https://j.mp/3dADgCl
PacketstormSecurity,berliCRM 1.0.24 SQL Injection,https://packetstormsecurity.com/files/159532/berlicrm1024-sql.txt,https://j.mp/312mwi9
PacketstormSecurity,Raptor WAF 0.61,https://packetstormsecurity.com/files/159543/raptor_waf-Raptor_v061.tar.gz,https://j.mp/3k13PTq
