feed,title,long_url,short_url
ArXiv:cs.CR,GNNUnlock: Graph Neural Networks-based Oracle-less Unlocking Scheme for Provably Secure Logic Locking,https://arxiv.org/abs/2012.05948v1,
ArXiv:cs.CR,Robustness and Transferability of Universal Attacks on Compressed Models,https://arxiv.org/abs/2012.06024v1,
ArXiv:cs.CR,DSRNA: Differentiable Search of Robust Neural Architectures,https://arxiv.org/abs/2012.06122v1,
ArXiv:cs.CR,SoK: Diving into DAG-based Blockchain Systems,https://arxiv.org/abs/2012.06128v1,
ArXiv:cs.CR,FLEAM: A Federated Learning Empowered Architecture to Mitigate DDoS in Industrial IoT,https://arxiv.org/abs/2012.06150v1,
ArXiv:cs.CR,Towards Secure and Leak-Free Workflows Using Microservice Isolation,https://arxiv.org/abs/2012.06300v1,
ArXiv:cs.CR,Detection of Adversarial Supports in Few-shot Classifiers Using Feature Preserving Autoencoders and Self-Similarity,https://arxiv.org/abs/2012.06330v1,
ArXiv:cs.CR,An Empirical Review of Adversarial Defenses,https://arxiv.org/abs/2012.06332v1,
ArXiv:cs.CR,Privacy and Robustness in Federated Learning: Attacks and Defenses,https://arxiv.org/abs/2012.06337v1,
ArXiv:cs.CR,Control Flow Obfuscation for FJ using Continuation Passing,https://arxiv.org/abs/2012.06340v1,
ArXiv:cs.CR,Privacy-preserving medical image analysis,https://arxiv.org/abs/2012.06354v1,
ArXiv:cs.CR,Random Projections for Adversarial Attack Detection,https://arxiv.org/abs/2012.06405v1,
ArXiv:cs.CR,Betrayed by the Guardian: Security and Privacy Risks of Parental Control Solutions,https://arxiv.org/abs/2012.06502v1,
ArXiv:cs.CR,TEEMon: A continuous performance monitoring framework for TEEs,https://arxiv.org/abs/2012.06554v1,
ArXiv:cs.CR,"Fear Not, Vote Truthfully: Secure Multiparty Computation of Score Based Rules",https://arxiv.org/abs/1903.06472v4,
ArXiv:cs.CR,Spatial Positioning Token (SPToken) for Smart Mobility,https://arxiv.org/abs/1905.07681v3,
ArXiv:cs.CR,TAAL: Tampering Attack on Any Key-based Logic Locked Circuits,https://arxiv.org/abs/1909.07426v2,
ArXiv:cs.CR,A New Connection Between Node and Edge Depth Robust Graphs,https://arxiv.org/abs/1910.08920v3,
ArXiv:cs.CR,A First Look into DeFi Oracles,https://arxiv.org/abs/2005.04377v2,
ArXiv:cs.CR,Sparse-RS: a versatile framework for query-efficient sparse black-box adversarial attacks,https://arxiv.org/abs/2006.12834v2,
ArXiv:cs.CR,Golden Grain: Building a Secure and Decentralized Model Marketplace for MLaaS,https://arxiv.org/abs/2011.06458v4,
ArXiv:cs.CR,Synthetic Data -- A Privacy Mirage,https://arxiv.org/abs/2011.07018v2,
ArXiv:cs.CR,Heterogeneous Paxos: Technical Report,https://arxiv.org/abs/2011.08253v2,
ArXiv:cs.CR,A Minimax Game for Resilient-by-design Adaptive Traffic Control Systems,https://arxiv.org/abs/2012.02675v2,
