feed,title,long_url,short_url
ArXiv:cs.CR,Google COVID-19 Search Trends Symptoms Dataset: Anonymization Process Description (version 1.0),https://arxiv.org/abs/2009.01265v1,
ArXiv:cs.CR,Algebraic geometry codes and some applications,https://arxiv.org/abs/2009.01281v1,
ArXiv:cs.CR,Secure Encoded Instruction Graphs for End-to-End Data Validation in Autonomous Robots,https://arxiv.org/abs/2009.01341v1,
ArXiv:cs.CR,Cost-aware Feature Selection for IoT Device Classification,https://arxiv.org/abs/2009.01368v1,
ArXiv:cs.CR,Fairness in the Eyes of the Data: Certifying Machine-Learning Models,https://arxiv.org/abs/2009.01534v1,
ArXiv:cs.CR,Cyber Situation Awareness Monitoring and Proactive Response for Enterprises on the Cloud,https://arxiv.org/abs/2009.01604v1,
ArXiv:cs.CR,A Provably-Unforgeable Threshold EdDSA with an Offline Recovery Party,https://arxiv.org/abs/2009.01631v1,
ArXiv:cs.CR,Exploratory Analysis of File System Metadata for Rapid Investigation of Security Incidents,https://arxiv.org/abs/2009.01698v1,
ArXiv:cs.CR,MIPGAN -- Generating Robust and High QualityMorph Attacks Using Identity Prior Driven GAN,https://arxiv.org/abs/2009.01729v1,
ArXiv:cs.CR,Adversarial training approach for local data debiasing,https://arxiv.org/abs/1906.07858v3,
ArXiv:cs.CR,Towards Distributed Privacy-Preserving Prediction,https://arxiv.org/abs/1910.11478v2,
ArXiv:cs.CR,Improving Frequency Estimation under Local Differential Privacy,https://arxiv.org/abs/1911.10499v2,
ArXiv:cs.CR,A Tight Lower Bound on Adaptively Secure Full-Information Coin Flip,https://arxiv.org/abs/2005.01565v2,
ArXiv:cs.CR,Blind Backdoors in Deep Learning Models,https://arxiv.org/abs/2005.03823v2,
ArXiv:cs.CR,A Performance-Sensitive Malware Detection System Using Deep Learning on Mobile Devices,https://arxiv.org/abs/2005.04970v3,
ArXiv:cs.CR,"Embedded Blockchains: A Synthesis of Blockchains, Spread Spectrum Watermarking, Perceptual Hashing & Digital Signatures",https://arxiv.org/abs/2009.00951v2,
