feed,title,long_url,short_url
ArXiv:cs.CR,Modeling Techniques for Logic Locking,https://arxiv.org/abs/2009.10131v1,
ArXiv:cs.CR,Crafting Adversarial Examples for Deep Learning Based Prognostics (Extended Version),https://arxiv.org/abs/2009.10149v1,
ArXiv:cs.CR,Adversary Models for Mobile Device Authentication,https://arxiv.org/abs/2009.10150v1,
ArXiv:cs.CR,Proposal of a Novel Bug Bounty Implementation Using Gamification,https://arxiv.org/abs/2009.10158v1,
ArXiv:cs.CR,A Technical Review of Wireless security for the Internet of things: Software Defined Radio perspective,https://arxiv.org/abs/2009.10171v1,
ArXiv:cs.CR,"Security, Privacy and Ethical Concerns of IoT Implementations in Hospitality Domain",https://arxiv.org/abs/2009.10187v1,
ArXiv:cs.CR,Using Inaudible Audio and Voice Assistants to Transmit Sensitive Data over Telephony,https://arxiv.org/abs/2009.10200v1,
ArXiv:cs.CR,Less Manual Work for Safety Engineers: Towards an Automated Safety Reasoning with Safety Patterns,https://arxiv.org/abs/2009.10251v1,
ArXiv:cs.CR,Usage Patterns of Privacy-Enhancing Technologies,https://arxiv.org/abs/2009.10278v1,
ArXiv:cs.CR,Privacy Preserving K-Means Clustering: A Secure Multi-Party Computation Approach,https://arxiv.org/abs/2009.10453v1,
ArXiv:cs.CR,Early detection of the advanced persistent threat attack using performance analysis of deep learning,https://arxiv.org/abs/2009.10524v1,
ArXiv:cs.CR,EI-MTD:Moving Target Defense for Edge Intelligence against Adversarial Attacks,https://arxiv.org/abs/2009.10537v1,
ArXiv:cs.CR,Adversarial Attack Based Countermeasures against Deep Learning Side-Channel Attacks,https://arxiv.org/abs/2009.10568v1,
ArXiv:cs.CR,Using Neural Architecture Search for Improving Software Flaw Detection in Multimodal Deep Learning Models,https://arxiv.org/abs/2009.10644v1,
ArXiv:cs.CR,A Formally Verified Protocol for Log Replication with Byzantine Fault Tolerance,https://arxiv.org/abs/2009.10664v1,
ArXiv:cs.CR,Towards Extending Noiseless Privacy -- Dependent Data and More Practical Approach,https://arxiv.org/abs/1605.07956v5,
ArXiv:cs.CR,Concentrated Differentially Private and Utility Preserving Federated Learning,https://arxiv.org/abs/2003.13761v4,
ArXiv:cs.CR,Remarks on a Tropical Key Exchange System,https://arxiv.org/abs/2005.04363v2,
ArXiv:cs.CR,Access Structure Hiding Secret Sharing from Novel Set Systems and Vector Families,https://arxiv.org/abs/2008.07969v2,
ArXiv:cs.CR,Improving Robustness to Model Inversion Attacks via Mutual Information Regularization,https://arxiv.org/abs/2009.05241v2,
ArXiv:cs.CR,AI-powered Covert Botnet Command and Control on OSNs,https://arxiv.org/abs/2009.07707v2,
ArXiv:cs.CR,Information Signaling: A Counter-Intuitive Defense Against Password Cracking,https://arxiv.org/abs/2009.10060v2,
ArXiv:cs.CR,Multimodal Deep Learning for Flaw Detection in Software Programs,https://arxiv.org/abs/2009.04549v1,
