feed,title,long_url,short_url
ArXiv:cs.CR,Three-Dimensional Mesh Steganography and Steganalysis: A Review,https://arxiv.org/abs/2104.10203v1,
ArXiv:cs.CR,Identifying botnet IP address clusters using natural language processing techniques on honeypot command logs,https://arxiv.org/abs/2104.10232v1,
ArXiv:cs.CR,Network Defense is Not a Game,https://arxiv.org/abs/2104.10262v1,
ArXiv:cs.CR,Evidential Cyber Threat Hunting,https://arxiv.org/abs/2104.10319v1,
ArXiv:cs.CR,Dual Head Adversarial Training,https://arxiv.org/abs/2104.10377v1,
ArXiv:cs.CR,A Calculus for Flow-Limited Authorization,https://arxiv.org/abs/2104.10379v1,
ArXiv:cs.CR,Jacobian Regularization for Mitigating Universal Adversarial Perturbations,https://arxiv.org/abs/2104.10459v1,
ArXiv:cs.CR,Covert Channel Attack to Federated Learning Systems,https://arxiv.org/abs/2104.10561v1,
ArXiv:cs.CR,Towards Causal Models for Adversary Distractions,https://arxiv.org/abs/2104.10575v1,
ArXiv:cs.CR,Mixture of Robust Experts (MoRE): A Flexible Defense Against Multiple Perturbations,https://arxiv.org/abs/2104.10586v1,
ArXiv:cs.CR,ForASec: Formal Analysis of Security Vulnerabilities in Sequential Circuits,https://arxiv.org/abs/1812.05446v3,
ArXiv:cs.CR,Towards a Robust Deep Neural Network in Texts: A Survey,https://arxiv.org/abs/1902.07285v6,
ArXiv:cs.CR,Model-Targeted Poisoning Attacks with Provable Convergence,https://arxiv.org/abs/2006.16469v2,
ArXiv:cs.CR,PPaaS: Privacy Preservation as a Service,https://arxiv.org/abs/2007.02013v3,
ArXiv:cs.CR,A Large-scale Study of Security Vulnerability Support on Developer Q&A Websites,https://arxiv.org/abs/2008.04176v2,
ArXiv:cs.CR,CROW: Code Diversification for WebAssembly,https://arxiv.org/abs/2008.07185v3,
ArXiv:cs.CR,Towards A First Step to Understand Flash Loan and Its Applications in DeFi Ecosystem,https://arxiv.org/abs/2010.12252v3,
ArXiv:cs.CR,Recent Advances in Adversarial Training for Adversarial Robustness,https://arxiv.org/abs/2102.01356v5,
ArXiv:cs.CR,TAD: Trigger Approximation based Black-box Trojan Detection for AI,https://arxiv.org/abs/2102.01815v3,
ArXiv:cs.CR,TAG: Transformer Attack from Gradient,https://arxiv.org/abs/2103.06819v4,
ArXiv:cs.CR,Practical Defences Against Model Inversion Attacks for Split Neural Networks,https://arxiv.org/abs/2104.05743v2,
ArXiv:cs.CR,Defending against Adversarial Denial-of-Service Attacks,https://arxiv.org/abs/2104.06744v2,
ArXiv:cs.CR,Denial of Wallet -- Defining a Looming Threat to Serverless Computing,https://arxiv.org/abs/2104.08031v2,
