feed,title,long_url,short_url
ArXiv:cs.CR,Twine: An Embedded Trusted Runtime for WebAssembly,https://arxiv.org/abs/2103.15860v1,
ArXiv:cs.CR,IoT-based Smart Home Device Monitor Using Private Blockchain Technology and Localization,https://arxiv.org/abs/2103.15896v1,
ArXiv:cs.CR,Automating Defense Against Adversarial Attacks: Discovery of Vulnerabilities and Application of Multi-INT Imagery to Protect Deployed Models,https://arxiv.org/abs/2103.15897v1,
ArXiv:cs.CR,Online Defense of Trojaned Models using Misattributions,https://arxiv.org/abs/2103.15918v1,
ArXiv:cs.CR,DP-Sync: Hiding Update Patterns in Secure OutsourcedDatabases with Differential Privacy,https://arxiv.org/abs/2103.15942v1,
ArXiv:cs.CR,Early Detection of In-Memory Malicious Activity based on Run-time Environmental Features,https://arxiv.org/abs/2103.16029v1,
ArXiv:cs.CR,A Taxonomy of Cyber Defence Strategies Against False Data Attacks in Smart Grid,https://arxiv.org/abs/2103.16085v1,
ArXiv:cs.CR,Enabling Homomorphically Encrypted Inference for Large DNN Models,https://arxiv.org/abs/2103.16139v1,
ArXiv:cs.CR,Analysis and Correlation of Visual Evidence in Campaigns of Malicious Office Documents,https://arxiv.org/abs/2103.16143v1,
ArXiv:cs.CR,A Regulatory System for Optimal Legal Transaction Throughput in Cryptocurrency Blockchains,https://arxiv.org/abs/2103.16216v1,
ArXiv:cs.CR,BLEKeeper: Response Time Behavior BasedMan-In-The-Middle Attack Detection,https://arxiv.org/abs/2103.16235v1,
ArXiv:cs.CR,Exploring Edge TPU for Network Intrusion Detection in IoT,https://arxiv.org/abs/2103.16295v1,
ArXiv:cs.CR,E-GraphSAGE: A Graph Neural Network based Intrusion Detection System,https://arxiv.org/abs/2103.16329v1,
ArXiv:cs.CR,Multi-party computation for secure polynomial control,https://arxiv.org/abs/2103.16335v1,
ArXiv:cs.CR,Looney Tunes: Exposing the Lack of DRM Protection in Indian Music Streaming Services,https://arxiv.org/abs/2103.16360v1,
ArXiv:cs.CR,Intel HEXL: Accelerating Homomorphic Encryption with Intel AVX512-IFMA52,https://arxiv.org/abs/2103.16400v1,
ArXiv:cs.CR,Order P4-66: Characterizing and mitigating surreptitious programmable network device exploitation,https://arxiv.org/abs/2103.16437v1,
ArXiv:cs.CR,On-body Edge Computing through E-Textile Programmable Logic Array,https://arxiv.org/abs/2103.16443v1,
ArXiv:cs.CR,Optimal Threshold Padlock Systems,https://arxiv.org/abs/2004.11552v2,
ArXiv:cs.CR,Differential Privacy-based Permissioned Blockchain for Private Data Sharing in Industrial IoT,https://arxiv.org/abs/2102.09857v2,
ArXiv:cs.CR,App's Auto-Login Function Security Testing via Android OS-Level Virtualization,https://arxiv.org/abs/2103.03511v2,
ArXiv:cs.CR,Hidden Backdoor Attack against Semantic Segmentation Models,https://arxiv.org/abs/2103.04038v2,
ArXiv:cs.CR,A Cooperative Architecture of Data Offloading and Sharing for Smart Healthcare with Blockchain,https://arxiv.org/abs/2103.10186v2,
ArXiv:cs.CR,Do the Rich Get Richer? Fairness Analysis for Blockchain Incentives,https://arxiv.org/abs/2103.14713v2,
ArXiv:cs.CR,Game Theory Based Privacy Preserving Approach for Collaborative Deep Learning in IoT,https://arxiv.org/abs/2103.15245v2,
ArXiv:cs.CR,Private Non-smooth Empirical Risk Minimization and Stochastic Convex Optimization in Subquadratic Steps,https://arxiv.org/abs/2103.15352v2,
ArXiv:cs.CR,Privacy and Trust Redefined in Federated Machine Learning,https://arxiv.org/abs/2103.15753v2,
