feed,title,long_url,short_url
PacketstormSecurity,Facebook Removes Accounts Of China-Based Hackers Targeting Uighurs,https://packetstormsecurity.com/news/view/32137/Facebook-Removes-Accounts-Of-China-Based-Hackers-Targeting-Uighurs.html,https://j.mp/3vYVgPq
PacketstormSecurity,Microsoft Teams Now Has Its Own Bug Bounty For Researchers,https://packetstormsecurity.com/news/view/32138/Microsoft-Teams-Now-Has-Its-Own-Bug-Bounty-For-Researchers.html,https://j.mp/3tUlTTL
PacketstormSecurity,Facial Recognition Beats The Covid Mask Challenge,https://packetstormsecurity.com/news/view/32136/Facial-Recognition-Beats-The-Covid-Mask-Challenge.html,https://j.mp/2PwWhO4
PacketstormSecurity,Active Exploits Hit WordPress Sites Vulnerable To Thrive Themes Flaws,https://packetstormsecurity.com/news/view/32139/Active-Exploits-Hit-WordPress-Sites-Vulnerable-To-Thrive-Themes-Flaws.html,https://j.mp/3chJlnX
PacketstormSecurity,Red Hat Security Advisory 2021-0992-01,https://packetstormsecurity.com/files/161978/RHSA-2021-0992-01.txt,https://j.mp/3lMHMSc
PacketstormSecurity,Red Hat Security Advisory 2021-0996-01,https://packetstormsecurity.com/files/161975/RHSA-2021-0996-01.txt,https://j.mp/39fkKhM
PacketstormSecurity,FortiLogger Arbitrary File Upload,https://packetstormsecurity.com/files/161974/fortilogger_arbitrary_fileupload.rb.txt,https://j.mp/2PpRlui
PacketstormSecurity,OpenSSL Toolkit 1.1.1k,https://packetstormsecurity.com/files/161976/openssl-1.1.1k.tar.gz,https://j.mp/3clK0ol
PacketstormSecurity,Linksys EA7500 2.0.8.194281 Cross Site Scripting,https://packetstormsecurity.com/files/161972/linksysea7500208194281-xss.txt,https://j.mp/3lMHNpe
PacketstormSecurity,Backdoor.Win32.DarkKomet.gozu Insecure Permissions,https://packetstormsecurity.com/files/161971/MVID-2021-0145.txt,https://j.mp/3cjwRfG
PacketstormSecurity,Red Hat Security Advisory 2021-0991-01,https://packetstormsecurity.com/files/161969/RHSA-2021-0991-01.txt,https://j.mp/3farSjf
PacketstormSecurity,Red Hat Security Advisory 2021-0994-01,https://packetstormsecurity.com/files/161968/RHSA-2021-0994-01.txt,https://j.mp/39eg4IN
PacketstormSecurity,Genexis Platinum-4410 P4410-V2-1.31A Cross Site Scripting,https://packetstormsecurity.com/files/161967/genexisplatinum4410v2131a-xss.txt,https://j.mp/3ciLS1h
PacketstormSecurity,Worm.Win32.Ngrbot.acno Insecure Permissions,https://packetstormsecurity.com/files/161966/MVID-2021-0144.txt,https://j.mp/3rklqZl
PacketstormSecurity,Red Hat Security Advisory 2021-0989-01,https://packetstormsecurity.com/files/161965/RHSA-2021-0989-01.txt,https://j.mp/3sowwxI
PacketstormSecurity,Red Hat Security Advisory 2021-0993-01,https://packetstormsecurity.com/files/161964/RHSA-2021-0993-01.txt,https://j.mp/2PwclPN
PacketstormSecurity,Exploiting XXE Via File Uploads,https://packetstormsecurity.com/files/161963/exploiting-xxe-via-file-upload.pdf,https://j.mp/3vYVhCY
PacketstormSecurity,Worm.Win32.Recyl.dp Insecure Permissions,https://packetstormsecurity.com/files/161962/MVID-2021-0143.txt,https://j.mp/3vU9gKp
PacketstormSecurity,Red Hat Security Advisory 2021-0995-01,https://packetstormsecurity.com/files/161961/RHSA-2021-0995-01.txt,https://j.mp/3lMHNWg
PacketstormSecurity,Red Hat Security Advisory 2021-0990-01,https://packetstormsecurity.com/files/161960/RHSA-2021-0990-01.txt,https://j.mp/3cmtzsc
PacketstormSecurity,Red Hat Security Advisory 2021-0988-01,https://packetstormsecurity.com/files/161959/RHSA-2021-0988-01.txt,https://j.mp/3cjjNGX
PacketstormSecurity,Ovidentia 6 SQL Injection,https://packetstormsecurity.com/files/161958/ovidentia6-sql.txt,https://j.mp/3cn3pp0
PacketstormSecurity,Moodle 3.10.3 Cross Site Scripting,https://packetstormsecurity.com/files/161957/moodle3103-xss.txt,https://j.mp/3ck7MB3
PacketstormSecurity,Red Hat Security Advisory 2021-0833-01,https://packetstormsecurity.com/files/161956/RHSA-2021-0833-01.txt,https://j.mp/3sorq4u
PacketstormSecurity,Dolibarr ERP/CRM 11.0.4 Bypass / Code Execution,https://packetstormsecurity.com/files/161955/dolibarrerpcrm1104-bypassexec.txt,https://j.mp/3tSNFzZ
PacketstormSecurity,Red Hat Security Advisory 2021-0986-01,https://packetstormsecurity.com/files/161954/RHSA-2021-0986-01.txt,https://j.mp/3cnNNlk
