feed,title,long_url,short_url
ArXiv:cs.CR,Efficient Verification of Optimized Code: Correct High-speed Curve25519,https://arxiv.org/abs/2012.09919v1,
ArXiv:cs.CR,Treadmill Assisted Gait Spoofing (TAGS): An Emerging Threat to wearable Sensor-based Gait Authentication,https://arxiv.org/abs/2012.09950v1,
ArXiv:cs.CR,Understanding The Top 10 OWASP Vulnerabilities,https://arxiv.org/abs/2012.09960v1,
ArXiv:cs.CR,DistB-Condo: Distributed Blockchain-based IoT-SDN Model for Smart Condominium,https://arxiv.org/abs/2012.09987v1,
ArXiv:cs.CR,DistB-SDoIndustry: Enhancing Security in Industry 4.0 Services based on Distributed Blockchain through Software Defined Networking-IoT Enabled Architecture,https://arxiv.org/abs/2012.10011v1,
ArXiv:cs.CR,Privacy Enhanced DigiLocker using Ciphertext-Policy Attribute-Based Encryption,https://arxiv.org/abs/2012.10049v1,
ArXiv:cs.CR,Data Storage in the Decentralized World: Blockchain and Derivatives,https://arxiv.org/abs/2012.10253v1,
ArXiv:cs.CR,Towards Formally Verified Compilation of Tag-Based Policy Enforcement,https://arxiv.org/abs/2012.10313v1,
ArXiv:cs.CR,Identification of Metallic Objects using Spectral MPT Signatures: Object Characterisation and Invariants,https://arxiv.org/abs/2012.10376v1,
ArXiv:cs.CR,TILT: A GDPR-Aligned Transparency Information Language and Toolkit for Practical Privacy Engineering,https://arxiv.org/abs/2012.10431v1,
ArXiv:cs.CR,Towards Formalizing the GDPR's Notion of Singling Out,https://arxiv.org/abs/1904.06009v2,
ArXiv:cs.CR,Parity (XOR) Reasoning for the Index Calculus Attack,https://arxiv.org/abs/2001.11229v3,
ArXiv:cs.CR,Robust Physical Hard-Label Attacks on Deep Learning Visual Classification,https://arxiv.org/abs/2002.07088v3,
ArXiv:cs.CR,Privacy-Preserving Image Retrieval Based on Additive Secret Sharing,https://arxiv.org/abs/2009.06893v2,
ArXiv:cs.CR,On The Round Complexity of Two-Party Quantum Computation,https://arxiv.org/abs/2011.11212v2,
ArXiv:cs.CR,A Distributed and Secure Algorithm for Computing Dominant SVD Based on Projection Splitting,https://arxiv.org/abs/2012.03461v2,
ArXiv:cs.CR,ARMAND: Anti-Repackaging through Multi-pattern Anti-tampering based on Native Detection,https://arxiv.org/abs/2012.09292v2,
