feed,title,long_url,short_url
NVD-NIST,CVE-2018-1000891 (bitcoin_sv),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-1000891,https://j.mp/3phRUCY
NVD-NIST,CVE-2018-1000892 (bitcoin_sv),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-1000892,https://j.mp/3pnq8EW
NVD-NIST,CVE-2018-1000893 (bitcoin_sv),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-1000893,https://j.mp/3phRUTu
NVD-NIST,CVE-2020-11718 (bilanc),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-11718,https://j.mp/2KoI6bH
NVD-NIST,CVE-2020-11719 (bilanc),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-11719,https://j.mp/3hfY0ku
NVD-NIST,CVE-2020-11720 (bilanc),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-11720,https://j.mp/3phRVa0
NVD-NIST,CVE-2020-13968 (business_platform),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-13968,https://j.mp/2Jj9irG
NVD-NIST,CVE-2020-13969 (business_platform),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-13969,https://j.mp/37It0pZ
NVD-NIST,"CVE-2020-24673 (symphony_plus_historian, symphony_plus_operations)",https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24673,https://j.mp/3hcKzSp
NVD-NIST,"CVE-2020-24674 (symphony_plus_historian, symphony_plus_operations)",https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24674,https://j.mp/3nLk0Gn
NVD-NIST,"CVE-2020-24675 (symphony_plus_historian, symphony_plus_operations)",https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24675,https://j.mp/2WJayat
NVD-NIST,"CVE-2020-24677 (symphony_plus_historian, symphony_plus_operations)",https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24677,https://j.mp/2KS0Zna
NVD-NIST,"CVE-2020-24678 (symphony_plus_historian, symphony_plus_operations)",https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24678,https://j.mp/2WI7Kuo
NVD-NIST,"CVE-2020-24679 (symphony_plus_historian, symphony_plus_operations)",https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24679,https://j.mp/34HPTbc
NVD-NIST,"CVE-2020-24680 (symphony_plus_historian, symphony_plus_operations)",https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24680,https://j.mp/38AbWBM
NVD-NIST,"CVE-2020-24683 (symphony_plus_historian, symphony_plus_operations)",https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24683,https://j.mp/3mIleRj
NVD-NIST,CVE-2020-25153 (nport_iaw5000a-i/o_firmware),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25153,https://j.mp/34FkkyS
NVD-NIST,CVE-2020-25190 (nport_iaw5000a-i/o_firmware),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25190,https://j.mp/37HIjiT
NVD-NIST,CVE-2020-25192 (nport_iaw5000a-i/o_firmware),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25192,https://j.mp/34FDswA
NVD-NIST,CVE-2020-26284 (hugo),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-26284,https://j.mp/2KVxH6T
NVD-NIST,CVE-2020-27397 (online_matrimonial_project),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-27397,https://j.mp/2JeN0XV
NVD-NIST,CVE-2020-28070 (alumni_management_system),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-28070,https://j.mp/38tR2o1
NVD-NIST,CVE-2020-28071 (alumni_management_system),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-28071,https://j.mp/3aBzbOv
NVD-NIST,CVE-2020-28073 (library_management_system),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-28073,https://j.mp/34Grym7
NVD-NIST,CVE-2020-28074 (online_health_care_system),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-28074,https://j.mp/34FnW3W
NVD-NIST,CVE-2020-29550 (urve),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-29550,https://j.mp/3nPtgcv
NVD-NIST,CVE-2020-29551 (urve),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-29551,https://j.mp/3hcTumG
NVD-NIST,CVE-2020-29552 (urve),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-29552,https://j.mp/2LVg87w
NVD-NIST,"CVE-2020-29583 (usg110_firmware, usg1100_firmware, usg1900_firmware, usg20-vpn_firmware, usg20w-vpn_firmware, usg210_firmware, usg2200_firmware, usg310_firmware, usg40_firmware, usg40w_firmware, usg60_firmware, usg60w_firmware, zywall110_firmware, zywall1100_firmware, zywall310_firmware)",https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-29583,https://j.mp/3hdGBJb
NVD-NIST,CVE-2020-35252 (user_registration_and_login_system_with_admin_panel),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-35252,https://j.mp/2Jmb0so
