feed,title,long_url,short_url
ArXiv:cs.CR,A Mixed-method Study on Security and Privacy Practices in Danish Companies,https://arxiv.org/abs/2104.04030v1,
ArXiv:cs.CR,Adversarial Learning Inspired Emerging Side-Channel Attacks and Defenses,https://arxiv.org/abs/2104.04054v1,
ArXiv:cs.CR,Expanding Cybersecurity Knowledge Through an Indigenous Lens: A First Look,https://arxiv.org/abs/2104.04071v1,
ArXiv:cs.CR,Two Truths and a Lie: Exploring Soft Moderation of COVID-19 Misinformation with Amazon Alexa,https://arxiv.org/abs/2104.04077v1,
ArXiv:cs.CR,Generalized Spoofing Detection Inspired from Audio Generation Artifacts,https://arxiv.org/abs/2104.04111v1,
ArXiv:cs.CR,Piracy-Resistant DNN Watermarking by Block-Wise Image Transformation with Secret Key,https://arxiv.org/abs/2104.04241v1,
ArXiv:cs.CR,Reversible Watermarking in Deep Convolutional Neural Networks for Integrity Authentication,https://arxiv.org/abs/2104.04268v1,
ArXiv:cs.CR,LightPIR: Privacy-Preserving Route Discovery for Payment Channel Networks,https://arxiv.org/abs/2104.04293v1,
ArXiv:cs.CR,Side-Channel Attacks on Triple Modular Redundancy Schemes,https://arxiv.org/abs/2104.04334v1,
ArXiv:cs.CR,The Motivated Can Encrypt (Even with PGP),https://arxiv.org/abs/2104.04478v1,
ArXiv:cs.CR,Bit Error Robustness for Energy-Efficient DNN Accelerators,https://arxiv.org/abs/2006.13977v3,
ArXiv:cs.CR,Detection of Message Injection Attacks onto the CAN Bus using Similarity of Successive Messages-Sequence Graphs,https://arxiv.org/abs/2104.03763v2,
