feed,title,long_url,short_url
PacketstormSecurity,Microsoft Exchange Zero-Day Attackers Spy On U.S. Targets,https://packetstormsecurity.com/news/view/32078/Microsoft-Exchange-Zero-Day-Attackers-Spy-On-U.S.-Targets.html,https://j.mp/30ezh8C
PacketstormSecurity,Maza Russian Cybercriminal Forum Suffers Data Breach,https://packetstormsecurity.com/news/view/32076/Maza-Russian-Cybercriminal-Forum-Suffers-Data-Breach.html,https://j.mp/30cE3mW
PacketstormSecurity,Accellion Zero Day Claims A New Victim In Qualys,https://packetstormsecurity.com/news/view/32079/Accellion-Zero-Day-Claims-A-New-Victim-In-Qualys.html,https://j.mp/3e9Lkft
PacketstormSecurity,Researcher Finds 5 Privilege Escalation Vulns In Linux Kernel,https://packetstormsecurity.com/news/view/32077/Researcher-Finds-5-Privilege-Escalation-Vulns-In-Linux-Kernel.html,https://j.mp/3sNxvY1
PacketstormSecurity,SQLMAP - Automatic SQL Injection Tool 1.5.3,https://packetstormsecurity.com/files/161663/sqlmap-1.5.3.tar.gz,https://j.mp/3bfvH4g
PacketstormSecurity,Red Hat Security Advisory 2021-0733-01,https://packetstormsecurity.com/files/161662/RHSA-2021-0733-01.txt,https://j.mp/3qc38ZT
PacketstormSecurity,Red Hat Security Advisory 2021-0717-01,https://packetstormsecurity.com/files/161661/RHSA-2021-0717-01.txt,https://j.mp/3bgqqt7
PacketstormSecurity,Textpattern CMS 4.8.3 Remote Code Execution,https://packetstormsecurity.com/files/161660/textpatterncms483-exec.txt,https://j.mp/3rixTxB
PacketstormSecurity,Textpattern CMS 4.9.0-dev Cross Site Scripting,https://packetstormsecurity.com/files/161659/textpatterncms490-xss.txt,https://j.mp/3uUzU5m
PacketstormSecurity,Textpattern CMS 4.8.4 Cross Site Scripting,https://packetstormsecurity.com/files/161658/textpatterncms484-xss.txt,https://j.mp/3kM2p0j
PacketstormSecurity,Android Vulnerability In ES File Explorer,https://packetstormsecurity.com/files/161657/CVE-2019-6447.pdf,https://j.mp/3kM6odq
PacketstormSecurity,Red Hat Security Advisory 2021-0719-01,https://packetstormsecurity.com/files/161656/RHSA-2021-0719-01.txt,https://j.mp/3qn4SzC
PacketstormSecurity,Online Ordering System 1.0 SQL Injection,https://packetstormsecurity.com/files/161655/oos10-sql.txt,https://j.mp/2MMQoez
PacketstormSecurity,Online Ordering System 1.0 Shell Upload,https://packetstormsecurity.com/files/161654/oos10-shell.txt,https://j.mp/3kLgF9v
PacketstormSecurity,Red Hat Security Advisory 2021-0727-01,https://packetstormsecurity.com/files/161653/RHSA-2021-0727-01.txt,https://j.mp/2OkWEdZ
PacketstormSecurity,Web Based Quiz System 1.0 SQL Injection,https://packetstormsecurity.com/files/161652/wbqs10-sql.txt,https://j.mp/30ahijl
PacketstormSecurity,e107 CMS 2.3.0 Cross Site Request Forgery,https://packetstormsecurity.com/files/161651/e107cms230-xsrf.txt,https://j.mp/3e5A8R3
